vacancy_id,query,title,locations,salary_range_from,salary_range_to,currency,published_at,employer,details_url,date_added,source
1000157639,python,Python разработчик,,150000.0,250000.0,rur,2025-05-05T10:00:26+03:00,Data Compass,https://career.habr.com/vacancies/1000157639,2025-05-16 00:01:57.960945,habr
1000155905,python,Разработчик Python,Москва,,,,2025-05-07T16:27:17+03:00,Bell Integrator,https://career.habr.com/vacancies/1000155905,2025-05-16 00:01:57.960951,habr
1000150547,python,Python разработчик,Москва,1500.0,3000.0,usd,2025-05-11T18:39:33+03:00,DevTeam.Space,https://career.habr.com/vacancies/1000150547,2025-05-16 00:01:57.960958,habr
1000157544,python,Python разработчик Senior ,Москва,200000.0,300000.0,rur,2025-05-14T13:18:50+03:00,Туроператор «Русь»,https://career.habr.com/vacancies/1000157544,2025-05-16 00:01:57.960965,habr
1000157677,python,Python разработчик,,,,,2025-05-06T12:32:55+03:00,Wildberries,https://career.habr.com/vacancies/1000157677,2025-05-16 00:01:57.960972,habr
1000152585,python,Разработчик Python( Senior) ,"Волгоград, Казань, Нижний Новгород",,,,2025-05-12T12:27:15+03:00,Bell Integrator,https://career.habr.com/vacancies/1000152585,2025-05-16 00:01:57.960979,habr
1000152285,python,Python разработчик (Middle+ / Senior),,,,,2025-05-06T14:36:22+03:00,X5 Tech,https://career.habr.com/vacancies/1000152285,2025-05-16 00:01:57.960985,habr
1000135999,python,Senior Python developer (Evolution Openstack),,,,,2025-05-13T12:27:08+03:00,Cloud.ru,https://career.habr.com/vacancies/1000135999,2025-05-16 00:01:57.960992,habr
1000154260,python,Python-разработчик AI-инструментов для разработчиков,"Москва, Санкт-Петербург, Новосибирск",,,,2025-05-12T16:27:31+03:00,2GIS,https://career.habr.com/vacancies/1000154260,2025-05-16 00:01:57.960999,habr
1000137896,python,Senior Backend developer (python) офис,Казань,,,,2025-05-11T06:27:13+03:00,Совкомбанк Технологии,https://career.habr.com/vacancies/1000137896,2025-05-16 00:01:57.961005,habr
1000157505,python,Backend Engineer (Python/Rust),,1000.0,2000.0,usd,2025-04-25T15:53:35+03:00,MS Dev,https://career.habr.com/vacancies/1000157505,2025-05-16 00:01:57.961012,habr
1000155976,python,FullStack QA (Python and NodeJS),,,4500.0,usd,2025-05-09T13:27:10+03:00,Wanted.,https://career.habr.com/vacancies/1000155976,2025-05-16 00:01:57.961018,habr
